GENE COMMON gal1RG gal4RG gal80R gal1RG gal4RG gal80R
YHL047C YHL047C 0.362 0.337 0.363 3.39250e-06 2.15610e-06 6.87250e-03
YPR135W CTF4 0.181 0.240 -0.181 7.78450e-02 4.70190e-03 1.46400e-01
YGR099W TEL2 -0.043 -0.001 -0.491 5.94090e-01 9.99999e-01 1.17520e-01
YPL031C PHO85 -0.106 0.125 -0.139 1.28380e-02 5.63750e-03 1.99840e-02
YOR083W YOR083W -0.005 -0.005 0.156 9.28730e-01 9.58820e-01 2.17420e-01
YOR229W WTM2 0.074 -0.043 0.147 6.38420e-02 4.19640e-01 1.35700e-01
YOL052C SPE2 0.042 0.072 -0.323 4.00780e-01 1.41090e-01 1.95760e-04
YMR198W CIK1 0.107 -0.208 -0.157 6.96750e-02 8.24470e-02 3.57880e-01
YNL219C ALG9 -0.120 0.078 0.222 2.73150e-03 1.64250e-01 3.74810e-03
YHR079C IRE1 0.049 -0.104 0.249 3.49300e-01 1.27230e-01 4.29680e-02
YPR063C YPR063C -0.201 0.024 -0.383 1.72840e-05 5.75640e-01 7.31200e-09
YPR136C YPR136C -0.115 -0.724 0.469 1.78990e-01 5.89980e-04 1.17280e-01
YOR157C PUP1 0.155 0.045 0.111 3.92970e-04 2.75730e-01 1.08080e-01
YDR221W YDR221W 0.043 0.035 0.190 3.81460e-01 7.33410e-01 1.66520e-01
YJL005W CYR1 -0.120 0.100 -0.060 5.39510e-03 7.05580e-02 4.43970e-01
YBR190W YBR190W -0.209 -0.300 0.070 4.51400e-05 3.88230e-04 6.65150e-01
YBR263W SHM1 -0.037 -0.185 0.203 3.18120e-01 1.43370e-03 2.44840e-02
YPL104W MSD1 0.088 0.256 0.073 7.21540e-02 1.03380e-03 5.06480e-01
YGL068W YGL068W -0.085 0.070 -0.327 4.08550e-02 1.24480e-01 1.23970e-04
YOL125W YOL125W 0.118 -0.164 0.049 3.20720e-02 1.33960e-01 6.72520e-01
YKR016W YKR016W 0.307 -0.106 -0.208 1.53210e-06 3.47650e-02 2.52460e-03
YNL073W MSK1 -0.054 -0.120 -0.152 1.40480e-01 1.99990e-02 1.09750e-02
YNL146W YNL146W -0.116 -0.450 0.281 5.11010e-01 1.62370e-01 2.62280e-01
YML094W GIM5 -0.055 0.000 0.000 2.85790e-01 9.99999e-01 9.99999e-01
YJR037W YJR037W -0.164 -0.234 0.321 4.32790e-01 5.46660e-01 2.03740e-01
YKL096W-A CWP2 -0.197 0.194 -0.340 1.32510e-05 1.38430e-04 6.41880e-08
YJL006C CTK2 0.076 -0.501 0.511 1.96260e-01 3.08180e-04 2.00830e-02
YIL027C YIL027C -0.145 -0.058 -0.256 5.81100e-03 3.89450e-01 1.45640e-01
YBR264C YPT10 0.145 -0.298 0.427 1.44200e-02 7.64560e-03 5.47340e-03
YOR084W YOR084W 0.790 0.187 0.665 7.33080e-11 3.89590e-02 2.42990e-05
YPL032C SVL3 0.024 -0.068 -0.384 6.17070e-01 2.98700e-01 1.23270e-04
YPL105C YPL105C 0.257 0.009 0.118 5.74900e-06 8.71900e-01 2.07420e-01
YGL069C YGL069C -0.074 0.071 -0.198 6.19400e-02 1.27670e-01 3.15520e-02
YOL126C MDH2 0.159 -0.247 0.467 3.73160e-04 3.22780e-04 3.51950e-07
YKR017C YKR017C 0.087 0.112 0.065 5.02430e-02 3.56310e-02 5.32300e-01
YNL074C MLF3 -0.012 -0.259 0.537 7.77300e-01 6.79650e-05 2.13540e-08
YMR199W CLN1 0.108 -0.361 0.344 3.18600e-02 3.47720e-05 1.23870e-02
YJR038C YJR038C -0.073 0.081 0.198 6.20380e-01 7.06300e-01 4.06850e-01
YML095C RAD10 0.367 -0.000 -0.085 3.50960e-01 5.32300e-01 8.11840e-01
YDR222W YDR222W 0.263 0.459 -0.269 3.48330e-02 4.87680e-02 5.30820e-02
YBR191W RPL21A -0.504 -0.415 -0.064 1.54060e-06 1.54220e-06 2.52390e-01
YHL048W COS8 -0.022 0.194 -0.512 6.73670e-01 2.23790e-04 3.01320e-12
YOL053W YOL053W 0.136 0.307 -0.048 5.78740e-03 1.14750e-06 5.94090e-01
YNL147W LSM7 0.034 -0.235 -0.022 4.16560e-01 6.24780e-04 8.01300e-01
YJL007C YJL007C 0.019 -0.000 0.000 9.23040e-01 3.78160e-01 9.99999e-01
YPR064W YPR064W -0.266 -0.328 0.000 6.01710e-02 1.50680e-01 6.03780e-01
YPR137W YPR137W 0.093 0.662 0.000 8.01300e-01 1.08310e-04 3.64010e-01
YHL049C YHL049C 0.029 -0.057 -0.275 4.60230e-01 2.40210e-01 1.27940e-03
YPL033C YPL033C -0.688 -0.234 0.189 6.94860e-07 5.17270e-01 6.21330e-01
YOR085W OST3 -0.121 0.095 -0.276 2.71460e-03 6.21900e-02 3.45560e-06
YOR158W PET123 0.217 -0.091 0.295 2.56100e-05 8.90570e-02 1.19700e-02
YPL106C SSE1 -0.185 -0.263 -0.922 3.16960e-05 3.51650e-03 1.60260e-15
YKR018C YKR018C -0.023 0.223 0.017 5.70010e-01 1.94270e-05 7.79110e-01
YNL148C ALF1 -0.180 -0.174 -0.169 9.31330e-04 6.94210e-02 1.95900e-01
YPR138C MEP3 0.052 -0.077 0.035 1.81740e-01 1.16090e-01 6.15670e-01
YOR086C YOR086C -0.096 -0.020 0.065 2.50750e-02 7.01740e-01 5.26060e-01
YDR150W NUM1 0.401 0.138 0.225 3.17970e-08 8.37110e-02 5.48930e-02
YOR159C SME1 0.033 -0.252 0.150 5.58680e-01 1.01670e-02 3.29890e-01
YDR223W YDR223W 0.332 0.170 0.632 6.08270e-06 1.97690e-01 3.10460e-05
YIL028W YIL028W 0.362 -0.525 0.041 1.47560e-01 7.19190e-02 6.94740e-01
YBR192W RIM2 -0.068 0.208 0.017 1.35650e-01 6.39190e-02 8.85690e-01
YBR265W TSC10 -0.010 0.200 -0.141 8.06500e-01 1.05440e-04 8.35050e-02
YOL054W YOL054W 0.273 -0.034 0.549 1.26720e-05 7.57500e-01 5.02140e-05
YOL127W RPL25 -0.192 -0.425 0.076 4.48130e-04 9.24150e-07 1.72240e-01
YNL075W IMP4 0.130 -0.850 0.792 1.30180e-02 8.54010e-07 6.18660e-05
YER130C YER130C 0.007 -0.988 0.458 8.95260e-01 1.32960e-07 9.73130e-04
YJR039W YJR039W 0.115 0.076 -0.153 3.90050e-02 2.70150e-01 1.33500e-01
YML096W YML096W 0.074 -0.341 0.301 1.04690e-01 2.91950e-04 1.87570e-02
YDR151C CTH1 0.049 -0.016 -0.075 2.47390e-01 7.51830e-01 3.79390e-01
YDR224C HTB1 0.188 0.190 -0.036 6.51760e-04 1.36390e-04 5.05520e-01
YJL008C CCT8 0.160 -0.127 0.420 4.86340e-04 2.11630e-02 2.18730e-03
YIL029C YIL029C -0.147 0.055 -0.136 5.29340e-02 5.97140e-01 3.97900e-01
YPR065W ROX1 0.170 0.098 -0.154 3.60740e-04 2.36060e-02 1.95830e-02
YBR193C MED8 0.013 -0.074 0.088 7.76400e-01 2.52880e-01 3.98340e-01
YBR266C YBR266C 0.011 -0.585 0.000 9.15220e-01 5.60840e-03 9.99999e-01
YOL055C THI20 -0.033 0.018 0.088 6.25170e-01 7.54240e-01 3.73090e-01
YOL128C YOL128C 0.087 0.316 -0.395 2.44460e-01 6.16920e-05 7.77460e-03
YKR019C IRS4 0.092 -0.264 0.065 1.87560e-01 3.17310e-01 6.93490e-01
YNL149C YNL149C 0.162 -0.364 0.568 9.45220e-03 4.90450e-05 4.09430e-04
YML097C VPS9 0.228 -0.456 0.296 3.46990e-05 1.14750e-05 2.91620e-02
YOR370C MRS6 -0.027 -0.002 0.043 4.68290e-01 9.70870e-01 5.21970e-01
YPR139C YPR139C 0.080 -0.107 0.191 5.56670e-02 4.55900e-02 3.28160e-02
YPL034W YPL034W -0.103 -0.357 0.044 2.13040e-01 4.71700e-02 8.44110e-01
YPL107W YPL107W 0.261 -0.286 0.547 1.35860e-04 2.49790e-02 1.16690e-03
YNL076W MKS1 0.144 -0.062 -0.152 4.53200e-03 3.36600e-01 9.90150e-02
YPR066W UBA3 -0.165 0.124 0.086 2.33530e-03 6.80550e-02 4.07530e-01
YPL035C YPL035C -0.054 -0.331 0.000 8.70280e-01 1.83710e-01 9.17740e-01
YOR087W YOR087W -0.092 0.067 -0.154 2.07940e-02 1.36700e-01 4.19640e-02
YDL120W YFH1 -0.025 -0.093 -0.022 5.23330e-01 7.80680e-02 8.24230e-01
YOR371C YOR371C 0.136 0.063 0.536 1.03360e-02 5.50360e-01 5.95460e-03
YER131W RPS26B -0.210 -0.355 -0.251 2.63430e-04 3.98650e-06 2.05030e-05
YDR152W YDR152W 0.198 -0.457 0.652 1.83270e-03 1.05290e-04 1.64750e-05
YDR225W HTA1 0.153 0.273 0.026 1.92470e-03 5.59110e-06 6.28570e-01
YJL009W YJL009W -0.020 -0.269 0.233 7.72830e-01 3.49970e-02 1.41640e-01
YDL121C YDL121C -0.212 -0.338 0.385 1.80890e-03 5.17020e-05 3.31640e-03
YBR194W YBR194W 0.077 -0.081 0.089 4.42940e-01 5.68420e-01 7.01740e-01
YBR267W YBR267W 0.272 -0.715 0.074 1.51490e-05 1.38040e-05 6.29550e-01
YPL108W YPL108W 0.403 -0.549 0.780 4.25370e-04 1.13740e-02 4.26520e-03
YOL056W GPM3 -0.147 -0.299 0.159 7.29580e-03 1.56140e-03 2.17920e-01
YOL129W YOL129W -0.065 0.163 -0.123 1.18630e-01 3.66250e-03 2.92640e-02
YNL077W YNL077W 0.156 0.428 -0.783 5.46930e-03 2.52930e-07 5.72710e-07
YER132C PMD1 -0.010 0.193 0.000 9.53960e-01 5.55250e-01 5.67630e-01
YML098W TAF19 0.060 -0.295 0.539 4.43970e-01 2.84710e-02 1.12280e-03
YDR153C YDR153C 0.182 0.002 0.489 2.09490e-04 9.79400e-01 5.72960e-05
YBR195C MSI1 -0.043 -0.280 0.169 4.63260e-01 1.80980e-02 2.08380e-01
YPR067W ISA2 -0.077 0.077 0.002 5.50690e-02 1.27940e-01 9.99999e-01
YOR088W YOR088W -0.124 0.062 -0.258 3.25630e-03 1.52740e-01 7.28670e-04
YPL109C YPL109C 0.155 0.369 -0.024 1.55750e-03 1.40210e-04 8.21910e-01
YBL090W MRP21 0.057 -0.051 0.068 2.44930e-01 5.15610e-01 5.90220e-01
YML099C ARGR2 0.000 -0.286 0.223 9.99999e-01 1.00990e-02 2.05340e-01
YOR372C NDD1 0.095 0.098 -0.043 3.49560e-02 3.41470e-02 4.40620e-01
YJL220W YJL220W 0.111 0.378 -0.226 2.08660e-01 3.08080e-05 1.70790e-01
YPR068C HOS1 -0.082 0.595 0.200 4.69990e-01 1.98470e-02 4.37060e-01
YOR089C VPS21 0.193 -0.042 0.378 1.17480e-04 3.25010e-01 8.22290e-06
YDR080W VPS41 0.000 0.561 0.000 8.02330e-01 1.06630e-02 8.38900e-01
YDR226W ADK1 -0.245 -0.353 -0.280 2.22150e-05 6.92680e-06 1.77900e-06
YLR210W CLB4 0.093 -0.395 0.018 2.18230e-01 4.53370e-03 9.15220e-01
YBL091C MAP2 0.041 -0.151 0.039 2.77360e-01 4.23550e-03 5.82630e-01
YBR268W MRPL37 -0.075 -0.089 -0.227 9.53290e-02 1.51280e-01 1.22060e-01
YPL036W PMA2 -0.245 -0.227 -0.439 2.81920e-05 1.89010e-03 1.32860e-06
YJL221C FSP2 0.082 0.455 -0.654 2.16310e-01 5.92840e-08 8.26600e-06
YOL057W YOL057W -0.122 -0.000 0.000 3.49980e-03 4.35790e-01 9.99999e-01
YNL078W YNL078W 0.030 0.017 -0.087 4.33540e-01 7.06300e-01 2.50470e-01
YDR081C PDC2 0.205 -0.110 0.232 1.42820e-01 7.25450e-01 4.12820e-01
YLR211C YLR211C -0.178 -0.048 0.001 3.31250e-01 1.95460e-01 9.45540e-01
YBR196C PGI1 -0.426 0.081 -0.366 4.09720e-07 1.92900e-01 1.92600e-07
YBR269C YBR269C -0.050 0.303 -0.057 2.04300e-01 3.52880e-05 3.97900e-01
YPL037C EGD1 -0.109 -0.180 -0.080 1.01290e-02 1.14440e-03 1.39940e-01
YDL122W UBP1 0.229 0.596 0.000 8.12030e-02 5.57560e-02 3.50220e-01
YNL079C TPM1 0.196 -0.196 0.051 8.02380e-05 5.08560e-04 4.06390e-01
YDR510W SMT3 -0.203 -0.069 -0.270 4.02970e-05 1.95720e-01 3.35730e-05
YPR069C SPE3 0.050 -0.208 0.016 1.91330e-01 6.77490e-04 8.12930e-01
YER060W FCY21 -0.211 -0.634 0.208 6.78700e-05 3.79210e-07 1.67040e-01
YER133W GLC7 0.051 -0.085 -0.051 2.07330e-01 6.39960e-02 3.66160e-01
YDR227W SIR4 0.389 0.072 0.464 2.82580e-03 5.30200e-01 1.73400e-01
YDL050C YDL050C 0.061 -0.443 0.533 2.45160e-01 3.20150e-04 3.27270e-02
YCL026C-A FRM2 -0.263 -0.484 0.000 8.30250e-02 2.38520e-02 5.69210e-01
YKL201C MNN4 0.238 -0.141 0.223 2.33150e-05 2.84270e-02 9.38340e-02
YOL058W ARG1 -0.652 -0.541 -0.815 4.93420e-06 4.09580e-07 5.94320e-10
YER061C CEM1 -0.296 -0.400 0.366 1.43090e-07 7.56010e-06 1.43000e-05
YER134C YER134C -0.211 -0.072 -0.641 1.05330e-04 2.53970e-01 5.45220e-05
YDR155C CPH1 -0.534 0.188 -0.160 4.50830e-10 2.96430e-03 1.51930e-02
YDR228C PCF11 0.082 0.032 0.063 3.22840e-02 4.25160e-01 2.87780e-01
YLR212C TUB4 0.239 -0.143 -0.308 1.67490e-04 2.20770e-01 7.50940e-02
YBR197C YBR197C -0.123 -0.377 0.181 1.47230e-02 1.70720e-04 1.32130e-01
YDL123W YDL123W -0.083 0.223 0.111 6.31250e-02 5.26190e-05 1.61580e-01
YJL222W VTH2 0.094 0.044 -0.246 2.28750e-02 3.11410e-01 3.48570e-03
YFR040W SAP155 -0.057 0.030 -0.033 1.62800e-01 6.37520e-01 7.47080e-01
YIL170W HXT12 0.294 0.582 -0.136 4.80370e-06 9.58000e-09 6.69070e-02
YDR511W YDR511W -0.035 0.141 -0.137 4.27110e-01 6.75870e-03 1.07490e-01
YDR082W STN1 0.366 -0.318 0.174 4.85320e-03 4.18650e-02 1.73470e-01
YNL290W RFC3 0.129 -0.309 0.284 3.47550e-03 2.74230e-04 1.11330e-02
YBL093C ROX3 -0.059 -0.289 0.369 2.80910e-01 1.16610e-04 4.20990e-04
YPL038W MET31 0.035 -0.305 0.414 5.48510e-01 1.24470e-02 4.71060e-03
YGR020C VMA7 -0.102 -0.237 -0.141 2.32910e-02 1.83400e-03 6.75330e-02
YFR041C YFR041C -0.002 -0.256 0.015 9.70870e-01 2.46160e-02 9.10390e-01
YOL059W GPD2 -0.499 -0.290 -0.591 3.38370e-08 2.38020e-05 1.52560e-09
YJL223C PAU1 -0.129 0.037 -0.014 9.46280e-03 5.47400e-01 8.95260e-01
YDR512C YDR512C -0.084 0.095 -0.015 3.59950e-02 4.41710e-02 8.25400e-01
YER062C HOR2 -0.486 -0.942 0.359 3.73120e-10 1.20510e-08 5.86430e-06
YER135C YER135C -0.152 -0.493 -0.030 7.25070e-02 3.78740e-02 9.53960e-01
YOR374W ALD4 1.280 0.444 0.500 3.36870e-12 2.80880e-08 1.77720e-06
YLR213C CRR1 -0.155 -0.228 -0.003 2.01240e-01 5.48880e-01 9.99999e-01
YBR198C TAF90 0.100 -0.283 0.141 3.76080e-02 7.31750e-03 3.04890e-01
YNL291C MID1 -0.143 -0.000 -0.490 4.32670e-03 9.99999e-01 3.86880e-09
YEL030W ECM10 -0.280 0.206 -0.624 4.05210e-04 4.21660e-05 1.37750e-10
YDL051W YLA1 -0.045 -0.276 0.442 4.04580e-01 9.77350e-04 1.22570e-04
YDL124W YDL124W -0.316 0.292 -0.065 2.33480e-07 4.84970e-03 2.37170e-01
YKL202W YKL202W 0.252 -0.186 0.223 1.44290e-04 2.59900e-02 6.49070e-02
YOR375C GDH1 -0.081 -0.543 -0.030 6.16410e-02 3.08250e-07 7.62490e-01
YJL150W YJL150W -0.271 -0.292 -0.000 4.05830e-02 2.53000e-01 9.99999e-01
YFL010C YFL010C 0.160 -0.354 0.694 1.27990e-03 3.30910e-03 2.45040e-05
YDR083W YDR083W 0.097 0.015 0.701 2.22350e-02 9.53960e-01 3.15510e-04
YDR156W RPA14 0.003 -0.376 0.332 9.45540e-01 2.10910e-04 3.59990e-03
YDR229W YDR229W 0.099 0.142 0.499 3.71830e-02 1.88330e-01 1.73900e-04
YLR140W YLR140W 0.358 -0.051 -0.269 2.49640e-01 5.90220e-01 1.31220e-01
YDL052C SLC1 -0.297 -0.100 -0.109 6.64760e-07 4.12270e-02 1.67410e-01
YDL125C HNT1 -0.280 0.029 -0.051 4.59920e-06 5.78500e-01 5.20960e-01
YCL073C YCL073C -0.121 0.106 -0.061 1.29100e-02 4.91570e-02 5.04880e-01
YKL130C SHE2 -0.039 -0.146 0.036 3.26680e-01 8.93050e-03 6.59610e-01
YBL094C YBL094C -0.056 0.060 0.195 3.39940e-01 4.66050e-01 1.52470e-01
YKL203C TOR2 -0.101 -0.683 0.000 7.36380e-01 7.02720e-02 4.33040e-01
YPL039W YPL039W 0.172 -0.030 0.278 2.70870e-03 7.00450e-01 3.32930e-02
YJL151C YJL151C -0.249 0.125 -0.258 2.51890e-06 2.19220e-02 1.79060e-05
YIL172C YIL172C 0.153 0.448 -0.502 2.67540e-01 9.31200e-08 1.19660e-05
YMR120C ADE17 -1.052 -0.944 -0.930 8.83770e-13 7.58470e-08 8.29710e-14
YDR084C YDR084C -0.094 0.122 -0.257 1.75490e-02 1.29450e-02 1.07700e-04
YPL250C YPL250C -0.237 -0.697 0.698 5.70910e-06 1.74540e-06 8.95490e-07
YEL031W SPF1 -0.010 0.667 -0.096 9.38260e-01 5.23320e-04 8.17360e-01
YGR021W YGR021W 0.006 0.115 0.014 8.91330e-01 3.22470e-02 9.10390e-01
YDR440W PCH1 0.247 -0.046 0.443 5.74270e-03 3.19350e-02 2.79950e-01
YFR042W YFR042W 0.108 0.015 0.067 7.12440e-03 7.01740e-01 2.50710e-01
YDR513W TTR1 -0.139 0.192 -0.205 9.45170e-04 1.99730e-03 6.41340e-04
YER063W THO1 0.010 -0.018 -0.034 7.89410e-01 6.78340e-01 6.21810e-01
YER136W GDI1 0.073 0.045 0.049 8.51020e-02 3.79390e-01 3.90300e-01
YDL053C YDL053C 0.077 -0.157 0.186 1.10810e-01 4.33950e-03 1.86720e-02
YLR141W RRN5 0.026 0.285 -0.404 7.09610e-01 1.03960e-04 1.16690e-03
YLR214W FRE1 0.518 -0.279 0.282 4.68350e-09 1.81090e-03 3.90510e-02
YDL126C CDC48 0.060 -0.031 -0.152 1.97060e-01 5.59830e-01 3.11260e-02
YBR199W KTR4 -0.151 0.029 -0.049 8.95720e-03 5.39030e-01 4.36800e-01
YGR022C YGR022C 0.062 0.213 -0.086 5.90650e-01 1.47300e-01 6.33510e-01
YFR043C YFR043C 0.057 0.032 0.092 3.23680e-01 6.76000e-01 4.91760e-01
YDR441C APT2 0.028 0.140 0.121 5.20620e-01 1.53840e-02 2.61650e-01
YDR514C YDR514C 0.230 0.000 0.513 6.81410e-03 9.99999e-01 9.38340e-02
YER064C YER064C 0.029 -0.664 0.134 4.64650e-01 1.76750e-07 1.01060e-01
YER137C YER137C 0.003 -0.388 0.290 9.99999e-01 1.64180e-01 1.85370e-01
YMR121C RPL15B 0.000 -0.000 0.000 9.99999e-01 9.99999e-01 9.99999e-01
YDR085C AFR1 -0.563 -0.039 0.184 1.46620e-10 4.21070e-01 1.56780e-02
YOR376W YOR376W 0.319 -0.129 0.000 3.32960e-01 6.76000e-01 9.99999e-01
YLR215C YLR215C 0.146 -0.350 0.245 3.17370e-02 7.16150e-03 1.25440e-01
YFL011W HXT10 0.356 0.952 -0.407 1.29660e-07 5.83220e-11 9.49710e-06
YEL032W MCM3 0.112 -0.255 -0.434 2.30510e-02 1.85810e-03 1.61910e-02
YHR001W YHR001W 0.171 0.120 -0.101 4.80640e-04 9.10220e-03 1.55990e-01
YKL131W YKL131W -0.263 -0.354 0.037 3.41360e-01 1.93510e-01 9.41780e-01
YBL095W YBL095W -0.266 0.183 -0.048 4.02500e-02 3.10740e-03 6.42620e-01
YKL204W YKL204W 0.253 -0.002 0.160 6.49440e-06 9.79400e-01 9.11090e-02
YJL152W YJL152W -0.268 0.150 -0.252 2.83070e-06 1.04920e-02 8.24260e-03
YIL173W VTH1 0.071 -0.131 0.273 2.90060e-01 3.33830e-01 7.96520e-02
YPL251W YPL251W 0.126 -0.366 0.255 7.33990e-02 8.55550e-04 3.35730e-01
YDR158W HOM2 -0.311 -0.245 -1.198 1.99770e-07 2.41290e-04 3.29070e-10
YLR142W PUT1 0.580 0.243 0.796 2.74970e-07 2.50600e-05 7.73260e-07
YDL054C YDL054C -0.115 0.113 -0.103 4.84790e-03 4.03600e-02 1.52870e-01
YKR090W YKR090W -0.167 -0.052 -0.127 3.19490e-03 3.81870e-01 2.60770e-01
YNL293W MSB3 -0.115 -0.189 -0.148 5.80880e-03 1.74580e-03 5.50470e-02
YBL096C YBL096C -0.009 0.080 0.168 9.01450e-01 4.03230e-01 3.07200e-01
YKL132C YKL132C -0.048 -0.189 0.093 5.22650e-01 7.31600e-02 5.76460e-01
YJL080C SCP160 -0.251 -0.459 -0.705 2.25410e-06 8.67960e-06 4.14460e-15
YJL153C INO1 0.081 0.256 0.275 3.17630e-01 3.58410e-02 5.79890e-02
YFR044C YFR044C -0.158 0.195 -0.271 1.78410e-03 1.58710e-04 1.22960e-04
YER065C ICL1 0.650 0.591 1.147 1.89310e-10 4.85010e-09 3.46250e-08
YMR122C YMR122C 0.404 -0.000 -0.000 1.20770e-01 3.20560e-01 3.87960e-01
YDR086C SSS1 -0.085 -0.211 -0.219 4.51780e-02 4.10980e-03 1.18850e-02
YLR070C YLR070C 0.029 0.332 0.090 6.19910e-01 3.84180e-05 4.58050e-01
YPL252C YAH1 -0.058 -0.227 -0.080 1.72090e-01 1.05750e-02 3.78780e-01
YOR377W ATF1 -0.237 0.071 -0.270 8.22000e-06 1.91770e-01 1.15350e-03
YLR216C CPR6 -0.167 0.045 -0.469 3.32740e-03 3.10630e-01 6.42490e-11
YNL294C YNL294C -0.169 -0.008 0.074 2.70550e-04 8.50900e-01 2.65860e-01
YFL012W YFL012W -0.721 -0.407 0.325 2.25600e-05 1.35000e-01 2.72520e-01
YEL033W YEL033W 0.121 0.077 -0.047 4.83360e-03 6.39190e-02 4.96070e-01
YDL127W PCL2 -0.050 -0.113 0.046 2.73590e-01 7.61130e-02 7.15000e-01
YHR002W YHR002W 0.031 0.135 -0.013 5.77680e-01 5.02230e-02 9.08070e-01
YGR023W MTL1 0.097 0.215 -0.071 1.54770e-02 1.04180e-04 2.46210e-01
YKL205W LOS1 0.001 0.029 -0.384 9.99999e-01 9.01450e-01 2.68840e-01
YDR442W YDR442W -0.308 -0.089 -0.514 2.21770e-03 5.64480e-01 3.67490e-02
YDR515W SLF1 0.266 -0.225 0.311 1.65400e-03 2.88630e-01 7.23010e-02
YIL174W YIL174W 0.007 0.072 -0.345 9.53960e-01 5.61370e-01 5.80350e-02
YFL013C YFL013C 0.283 -0.203 0.981 4.82180e-04 2.20770e-01 9.67540e-04
YDR159W SAC3 0.157 0.324 0.416 1.78270e-01 5.40440e-02 1.50160e-01
YLR143W YLR143W 0.023 -0.441 0.446 6.55260e-01 8.24760e-05 1.27320e-02
YDL055C PSA1 -0.580 -0.120 -0.402 6.50190e-10 8.14030e-02 7.70770e-05
YKR091W SRL3 -0.542 -0.168 0.329 4.03530e-06 4.90200e-02 2.40550e-02
YHR003C YHR003C 0.078 -0.220 0.013 7.28330e-02 4.89630e-03 9.10390e-01
YKL060C FBA1 -0.406 0.222 -0.316 7.89560e-09 8.76410e-04 6.63620e-06
YKL133C YKL133C 0.181 0.145 0.318 1.87850e-03 4.52130e-02 1.41550e-02
YJL081C ARP4 0.195 -0.112 0.156 3.80150e-04 3.33450e-02 7.26550e-02
YGR024C YGR024C -0.124 -0.128 -0.029 1.63270e-02 3.09450e-02 7.76400e-01
YKL206C YKL206C -0.132 -0.105 0.137 1.10620e-02 4.62450e-02 9.32900e-02
YDR370C YDR370C -0.005 -0.319 -0.612 9.20340e-01 1.32130e-01 1.50860e-05
YJL154C VPS35 -0.220 0.020 -0.034 1.23100e-05 6.84900e-01 6.20860e-01
YDR443C SRB9 0.000 0.079 0.024 9.99999e-01 2.55190e-01 8.82090e-01
YDR516C YDR516C -0.403 0.211 -0.844 3.15680e-07 2.44920e-04 6.74100e-12
YER139C YER139C -0.075 -0.075 0.268 1.54630e-01 4.29070e-01 2.05720e-02
YDR087C RRP1 0.462 -0.589 0.955 2.07630e-05 3.45890e-05 8.84120e-05
YPL253C VIK1 0.202 0.102 0.002 1.07950e-01 6.34510e-01 9.99999e-01
YLR071C RGR1 0.112 -0.082 0.315 1.63600e-01 7.01100e-01 1.21910e-01
YOR378W YOR378W 0.093 0.256 0.105 3.85210e-01 3.64060e-02 5.23670e-01
YLR144C ACF2 -0.162 0.018 -0.174 3.35320e-04 6.98540e-01 4.31380e-02
YKR092C SRP40 0.186 -0.013 0.058 2.16980e-04 7.86540e-01 4.20350e-01
YEL034W HYP2 0.127 0.119 -0.045 3.62780e-03 6.02550e-03 4.09130e-01
YDL128W VCX1 0.084 0.163 -0.185 3.67060e-02 2.86000e-03 1.44670e-03
YCL076W YCL076W -0.669 -0.000 0.000 6.29640e-05 5.95390e-01 9.99999e-01
YBL097W BRN1 0.255 -0.525 0.379 2.56820e-02 5.78730e-02 2.44580e-01
YOR379C YOR379C 0.125 -0.225 0.170 6.45200e-01 5.73620e-01 7.06960e-01
YFR045W YFR045W 0.395 -0.159 0.082 1.88140e-07 2.22520e-02 3.15860e-01
YER066W YER066W -0.092 0.155 -0.176 7.62380e-02 9.05470e-03 1.08180e-01
YPL180W YPL180W 0.374 0.586 0.520 4.76180e-05 3.21890e-05 1.43730e-03
YEL035C UTR5 -0.211 -0.265 -0.149 5.77800e-02 3.31590e-01 7.56680e-01
YMR123W PKR1 -0.016 -0.534 0.394 7.98260e-01 3.24160e-04 1.79470e-01
YLL040C VPS13 0.108 0.236 -0.187 4.77750e-01 3.52250e-01 6.34010e-01
YLR217W YLR217W -0.253 -0.067 -0.905 1.40610e-04 4.44230e-01 4.51090e-05
YNL295W YNL295W 0.204 -0.028 0.278 4.55550e-04 6.90390e-01 1.25320e-02
YHR004C NEM1 -0.097 0.032 0.006 1.76150e-02 5.02650e-01 9.31760e-01
YKL134C OCT1 0.130 -0.181 0.129 3.91890e-02 1.03640e-01 3.60740e-01
YJL155C FBP26 -0.069 0.189 0.106 7.30700e-02 3.61850e-03 1.66220e-01
YFR046C YFR046C 0.187 -0.257 0.067 8.29800e-03 2.57650e-01 7.46300e-01
YIL176C YIL176C -0.029 0.075 -0.045 6.79520e-01 2.39760e-01 6.47810e-01
YDR088C SLU7 0.294 0.325 0.819 3.86900e-06 3.13790e-01 1.42500e-05
YLR218C YLR218C 0.237 -0.240 0.244 1.89610e-01 2.79400e-01 4.12590e-01
YFL014W HSP12 -1.104 0.602 -0.029 2.75240e-08 2.96450e-04 6.46250e-01
YDL056W MBP1 0.220 0.178 0.401 7.78980e-04 4.43290e-02 1.85370e-02
YDL129W YDL129W 0.070 -0.103 0.328 2.03650e-01 2.51070e-01 1.96210e-02
YKL061W YKL061W 0.104 -0.127 0.602 2.11470e-01 3.21050e-01 1.86930e-02
YBL098W YBL098W -0.050 -0.282 0.116 2.71330e-01 8.12350e-05 1.76680e-01
